Time,Temperature
8/29/2007 22:54,22.55
8/29/2007 22:55,22.52222222
8/29/2007 22:56,22.51111111
8/29/2007 22:57,22.52222222
8/29/2007 22:58,22.48333333
8/29/2007 22:59,22.45
8/29/2007 23:00,22.46111111
8/29/2007 23:01,22.42777778
8/29/2007 23:02,22.38333333
8/29/2007 23:03,22.37222222
8/29/2007 23:04,22.35555556
8/29/2007 23:05,22.33333333
8/29/2007 23:06,22.29444444
8/29/2007 23:07,22.31666667
8/29/2007 23:08,22.26666667
8/29/2007 23:09,22.22222222
8/29/2007 23:10,22.2
8/29/2007 23:11,22.2
8/29/2007 23:12,22.17222222
8/29/2007 23:13,22.13333333
8/29/2007 23:14,22.16666667
8/29/2007 23:15,22.17222222
8/29/2007 23:16,22.16111111
8/29/2007 23:17,22.19444444
8/29/2007 23:18,22.19444444
8/29/2007 23:19,22.18888889
8/29/2007 23:20,22.18333333
8/29/2007 23:21,22.11666667
8/29/2007 23:22,22.12222222
8/29/2007 23:23,22.07777778
8/29/2007 23:24,22.05
8/29/2007 23:25,22.05
8/29/2007 23:26,22.06666667
8/29/2007 23:27,22.05555556
8/29/2007 23:28,22.03333333
8/29/2007 23:29,22.00555556
8/29/2007 23:30,21.99444444
8/29/2007 23:31,21.96111111
8/29/2007 23:32,21.96666667
8/29/2007 23:33,21.95555556
8/29/2007 23:34,21.91666667
8/29/2007 23:35,21.91111111
8/29/2007 23:36,21.92222222
8/29/2007 23:37,21.90555556
8/29/2007 23:38,21.87222222
8/29/2007 23:39,21.88888889
8/29/2007 23:40,21.85555556
8/29/2007 23:41,21.82222222
8/29/2007 23:42,21.8
8/29/2007 23:43,21.78333333
8/29/2007 23:44,21.76111111
8/29/2007 23:45,21.76111111
8/29/2007 23:46,21.74444444
8/29/2007 23:47,21.75
8/29/2007 23:48,21.75
8/29/2007 23:49,21.75
8/29/2007 23:50,21.78888889
8/29/2007 23:51,21.76111111
8/29/2007 23:52,21.77777778
8/29/2007 23:53,21.76111111
8/29/2007 23:54,21.75
8/29/2007 23:55,21.76111111
8/29/2007 23:56,21.73333333
8/29/2007 23:57,21.71111111
8/29/2007 23:58,21.72777778
8/29/2007 23:59,21.71111111
