month,day_of_month,hour,outdoor_temperature,outdoor_humidity,wind_speed,wind_direction,diffuse_solar_radiation,direct_solar_radiation,htg_setpoint,clg_setpoint,air_temperature,air_humidity,people_occupant,co2_emission,HVAC_electricity_demand_rate,total_electricity_HVAC
6.0,4.0,2.0,25.0,32.0,2.7249999046325684,127.5,0.0,0.0,15.00374984741211,25.001625061035156,21.9866886138916,22.933008193969727,0.0,0.0,650.69921875,195209.765625
6.0,4.0,2.0,25.0,32.0,2.683333396911621,128.3333282470703,0.0,0.0,15.00374984741211,25.001625061035156,21.964391708374023,22.82088279724121,0.0,0.0,646.5264892578125,193957.9375
6.0,4.0,2.0,25.0,32.0,2.6416666507720947,129.1666717529297,0.0,0.0,15.00374984741211,25.001625061035156,21.94379425048828,22.708221435546875,0.0,0.0,642.3844604492188,192715.328125
6.0,4.0,2.0,25.0,32.0,2.5999999046325684,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.923986434936523,22.596237182617188,0.0,0.0,638.332275390625,191499.671875
6.0,4.0,3.0,24.91666603088379,32.16666793823242,2.4666666984558105,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.904254913330078,22.48381996154785,0.0,0.0,634.2975463867188,190289.265625
6.0,4.0,3.0,24.83333396911621,32.33333206176758,2.3333332538604736,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.884445190429688,22.373210906982422,0.0,0.0,630.2976684570312,189089.3125
6.0,4.0,3.0,24.75,32.5,2.200000047683716,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.864643096923828,22.264257431030273,0.0,0.0,626.3278198242188,187898.34375
6.0,4.0,3.0,24.66666603088379,32.66666793823242,2.066666603088379,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.844940185546875,22.15681266784668,0.0,0.0,622.3855590820312,186715.65625
6.0,4.0,3.0,24.58333396911621,32.83333206176758,1.9333332777023315,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.825380325317383,22.050796508789062,0.0,0.0,618.4717407226562,185541.53125
6.0,4.0,3.0,24.5,33.0,1.7999999523162842,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.805967330932617,21.946178436279297,0.0,0.0,614.5897216796875,184376.921875
6.0,4.0,3.0,24.41666603088379,33.16666793823242,1.6666666269302368,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.786699295043945,21.84293556213379,0.0,0.0,610.742919921875,183222.875
6.0,4.0,3.0,24.33333396911621,33.33333206176758,1.5333333015441895,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.767566680908203,21.741056442260742,0.0,0.0,606.9337768554688,182080.140625
6.0,4.0,3.0,24.25,33.5,1.399999976158142,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.748565673828125,21.640518188476562,0.0,0.0,603.1634521484375,180949.03125
6.0,4.0,3.0,24.16666603088379,33.66666793823242,1.2666666507720947,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.72969627380371,21.541297912597656,0.0,0.0,599.4321899414062,179829.65625
6.0,4.0,3.0,24.08333396911621,33.83333206176758,1.1333333253860474,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.710952758789062,21.443374633789062,0.0,0.0,595.73974609375,178721.921875
6.0,4.0,3.0,24.0,34.0,1.0,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.692333221435547,21.346729278564453,0.0,0.0,592.085693359375,177625.703125
6.0,4.0,4.0,23.91666603088379,34.33333206176758,1.0,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.673839569091797,21.253299713134766,0.0,0.0,588.4754028320312,176542.609375
6.0,4.0,4.0,23.83333396911621,34.66666793823242,1.0,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.655466079711914,21.161130905151367,0.0,0.0,584.9031982421875,175470.953125
6.0,4.0,4.0,23.75,35.0,1.0,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.63721466064453,21.070209503173828,0.0,0.0,581.3692626953125,174410.765625
6.0,4.0,4.0,23.66666603088379,35.33333206176758,1.0,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.61908531188965,20.980506896972656,0.0,0.0,577.8732299804688,173361.96875
6.0,4.0,4.0,23.58333396911621,35.66666793823242,1.0,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.6010799407959,20.891996383666992,0.0,0.0,574.414306640625,172324.296875
6.0,4.0,4.0,23.5,36.0,1.0,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.58319664001465,20.804656982421875,0.0,0.0,570.9913330078125,171297.40625
6.0,4.0,4.0,23.41666603088379,36.33333206176758,1.0,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.56543731689453,20.718461990356445,0.0,0.0,567.6031494140625,170280.9375
6.0,4.0,4.0,23.33333396911621,36.66666793823242,1.0,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.54780387878418,20.633392333984375,0.0,0.0,564.2484741210938,169274.53125
6.0,4.0,4.0,23.25,37.0,1.0,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.53029441833496,20.549428939819336,0.0,0.0,560.92626953125,168277.890625
6.0,4.0,4.0,23.16666603088379,37.33333206176758,1.0,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.512910842895508,20.466550827026367,0.0,0.0,557.6356201171875,167290.6875
6.0,4.0,4.0,23.08333396911621,37.66666793823242,1.0,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.495649337768555,20.384742736816406,0.0,0.0,554.3755493164062,166312.671875
6.0,4.0,4.0,23.0,38.0,1.0,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.4785099029541,20.303987503051758,0.0,0.0,551.1452026367188,165343.5625
6.0,4.0,5.0,23.08333396911621,37.83333206176758,1.0916666984558105,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.461637496948242,20.225900650024414,0.0,0.0,548.000244140625,164400.0625
6.0,4.0,5.0,23.16666603088379,37.66666793823242,1.1833332777023315,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.44479751586914,20.14888572692871,0.0,0.0,544.913330078125,163474.0
6.0,4.0,5.0,23.25,37.5,1.274999976158142,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.42816925048828,20.072696685791016,0.0,0.0,541.86474609375,162559.421875
6.0,4.0,5.0,23.33333396911621,37.33333206176758,1.3666666746139526,130.0,0.0,0.0,15.00374984741211,25.001625061035156,21.411739349365234,19.99732780456543,0.0,0.0,538.8825073242188,161664.765625
6.0,4.0,5.0,23.41666603088379,37.16666793823242,1.4583333730697632,130.0,4.583333492279053,110.91666412353516,15.00374984741211,25.001625061035156,21.395328521728516,19.92298126220703,0.0,0.0,535.9608764648438,160788.265625
6.0,4.0,5.0,23.5,37.0,1.5499999523162842,130.0,5.0,121.0,15.00374984741211,25.001625061035156,21.37801742553711,19.8485050201416,0.0,0.0,533.5692138671875,160197.671875
6.0,4.0,5.0,23.58333396911621,36.83333206176758,1.6416666507720947,130.0,9.5,147.0,15.00374984741211,25.001625061035156,21.362985610961914,19.771636962890625,0.0,0.0,532.8678588867188,159933.546875
6.0,4.0,5.0,23.66666603088379,36.66666793823242,1.7333333492279053,130.0,14.0,173.0,15.00374984741211,25.001625061035156,21.351064682006836,19.691211700439453,0.0,0.0,533.344482421875,159942.859375
6.0,4.0,5.0,23.75,36.5,1.8250000476837158,130.0,18.5,199.0,15.00374984741211,25.001625061035156,21.342817306518555,19.606311798095703,0.0,0.0,534.643798828125,160242.796875
6.0,4.0,5.0,23.83333396911621,36.33333206176758,1.9166666269302368,130.0,23.0,225.0,15.00374984741211,25.001625061035156,21.33879280090332,19.516246795654297,0.0,0.0,536.4205932617188,160723.921875
6.0,4.0,5.0,23.91666603088379,36.16666793823242,2.008333444595337,130.0,27.5,251.0,15.00374984741211,25.001625061035156,21.339412689208984,19.42055892944336,0.0,0.0,538.4895629882812,161312.84375
6.0,4.0,5.0,24.0,36.0,2.0999999046325684,130.0,32.0,277.0,15.00374984741211,25.001625061035156,21.344907760620117,19.31905746459961,0.0,0.0,540.7848510742188,161974.453125
6.0,4.0,6.0,24.16666603088379,35.5,2.1416666507720947,130.0,36.5,303.0,15.00374984741211,25.001625061035156,21.395986557006836,19.318578720092773,0.0,0.0,626.9461669921875,168343.8125
6.0,4.0,6.0,24.33333396911621,35.0,2.183333396911621,130.0,41.0,329.0,15.00374984741211,25.001625061035156,21.450347900390625,19.3812198638916,0.0,0.0,670.3196411132812,201347.515625
6.0,4.0,6.0,24.5,34.5,2.2249999046325684,130.0,45.5,355.0,15.00374984741211,25.001625061035156,21.49559211730957,19.459064483642578,0.0,0.0,738.5170288085938,221068.578125
6.0,4.0,6.0,24.66666603088379,34.0,2.2666666507720947,130.0,50.0,381.0,15.00374984741211,25.001625061035156,21.52908706665039,19.53209114074707,0.0,0.0,808.243896484375,242473.171875
6.0,4.0,6.0,24.83333396911621,33.5,2.308333396911621,130.0,54.5,407.0,15.00374984741211,25.001625061035156,21.570011138916016,19.65607452392578,0.0,0.0,880.014404296875,264004.34375
6.0,4.0,6.0,25.0,33.0,2.3499999046325684,130.0,59.0,433.0,15.00374984741211,25.001625061035156,21.614957809448242,19.794532775878906,0.0,0.0,942.5343017578125,282760.3125
6.0,4.0,6.0,25.16666603088379,32.5,2.3916666507720947,130.0,61.5,450.9166564941406,15.00374984741211,25.001625061035156,21.6639461517334,19.93581199645996,0.0,0.0,1046.7015380859375,314010.46875
6.0,4.0,6.0,25.33333396911621,32.0,2.433333396911621,130.0,64.0,468.8333435058594,15.00374984741211,25.001625061035156,21.714988708496094,20.078767776489258,0.0,0.0,1139.060791015625,341718.21875
6.0,4.0,6.0,25.5,31.5,2.4749999046325684,130.0,66.5,486.75,15.00374984741211,25.001625061035156,21.766878128051758,20.22642707824707,0.0,0.0,1229.464111328125,368839.21875
6.0,4.0,6.0,25.66666603088379,31.0,2.5166666507720947,130.0,69.0,504.6666564941406,15.00374984741211,25.001625061035156,21.819189071655273,20.38148307800293,0.0,0.0,1317.84228515625,395352.6875
6.0,4.0,6.0,25.83333396911621,30.5,2.558333396911621,130.0,71.5,522.5833129882812,15.00374984741211,25.001625061035156,21.871801376342773,20.544784545898438,0.0,0.0,1404.2078857421875,421262.375
6.0,4.0,6.0,26.0,30.0,2.5999999046325684,130.0,74.0,540.5,15.00374984741211,25.001625061035156,21.924625396728516,20.7156982421875,0.0,0.0,1488.791748046875,446637.53125
6.0,4.0,7.0,26.25,29.58333396911621,2.683333396911621,130.0,76.5,558.4166870117188,15.00374984741211,25.001625061035156,21.977548599243164,20.896381378173828,0.0,0.0,1576.4697265625,472940.9375
6.0,4.0,7.0,26.5,29.16666603088379,2.7666666507720947,130.0,79.0,576.3333129882812,15.00374984741211,25.001625061035156,22.030611038208008,21.084365844726562,0.0,0.0,1664.795654296875,499438.6875
6.0,4.0,7.0,26.75,28.75,2.8499999046325684,130.0,81.5,594.25,15.00374984741211,25.001625061035156,22.079601287841797,21.284107208251953,0.0,0.0,1736.4625244140625,520938.75
6.0,4.0,7.0,27.0,28.33333396911621,2.933333396911621,130.0,84.0,612.1666870117188,15.00374984741211,25.001625061035156,22.119762420654297,21.500707626342773,0.0,0.0,1796.0860595703125,538825.8125
6.0,4.0,7.0,27.25,27.91666603088379,3.0166666507720947,130.0,86.5,630.0833129882812,15.00374984741211,25.001625061035156,22.151710510253906,21.732177734375,0.0,0.0,1850.505859375,555151.75
6.0,4.0,7.0,27.5,27.5,3.0999999046325684,130.0,89.0,648.0,15.00374984741211,25.001625061035156,22.17736053466797,21.974754333496094,0.0,0.0,1899.88525390625,569965.5625
6.0,4.0,7.0,27.75,27.08333396911621,3.183333396911621,130.0,91.91666412353516,657.5,15.00374984741211,25.001625061035156,22.19990348815918,22.22299575805664,0.0,0.0,1936.2298583984375,580868.9375
6.0,4.0,7.0,28.0,26.66666603088379,3.2666666507720947,130.0,94.83333587646484,667.0,15.00374984741211,25.001625061035156,22.221141815185547,22.47336769104004,0.0,0.0,1969.504638671875,590851.375
6.0,4.0,7.0,28.25,26.25,3.3499999046325684,130.0,97.75,676.5,15.00374984741211,25.001625061035156,22.241697311401367,22.724031448364258,0.0,0.0,2000.06982421875,600020.9375
6.0,4.0,7.0,28.5,25.83333396911621,3.433333396911621,130.0,100.66666412353516,686.0,15.00374984741211,25.001625061035156,22.261682510375977,22.97395896911621,0.0,0.0,2028.449462890625,608534.8125
6.0,4.0,7.0,28.75,25.41666603088379,3.5166666507720947,130.0,103.58333587646484,695.5,15.00374984741211,25.001625061035156,22.28111457824707,23.222349166870117,0.0,0.0,2054.62744140625,616388.25
6.0,4.0,7.0,29.0,25.0,3.5999999046325684,130.0,106.5,705.0,15.00374984741211,25.001625061035156,22.3000545501709,23.46843147277832,0.0,0.0,2078.69873046875,623609.625
6.0,4.0,8.0,29.16666603088379,24.66666603088379,3.424999952316284,132.5,109.41666412353516,714.5,15.00374984741211,25.001625061035156,23.0662841796875,23.386550903320312,20.0,0.0,2510.030517578125,750032.875
6.0,4.0,8.0,29.33333396911621,24.33333396911621,3.25,135.0,112.33333587646484,724.0,15.00374984741211,25.001625061035156,23.679697036743164,23.430328369140625,20.0,0.0,2578.109619140625,770777.0
6.0,4.0,8.0,29.5,24.0,3.075000047683716,137.5,115.25,733.5,15.00374984741211,25.001625061035156,24.311187744140625,23.82904052734375,20.0,0.0,2711.331787109375,793628.625
6.0,4.0,8.0,29.66666603088379,23.66666603088379,2.9000000953674316,140.0,118.16666412353516,743.0,15.00374984741211,25.001625061035156,24.686931610107422,24.15489959716797,20.0,0.0,2821.68212890625,849269.3125
6.0,4.0,8.0,29.83333396911621,23.33333396911621,2.7249999046325684,142.5,121.08333587646484,752.5,15.00374984741211,25.001625061035156,25.000205993652344,24.99680519104004,20.0,0.0,3109.190185546875,900298.4375
6.0,4.0,8.0,30.0,23.0,2.549999952316284,145.0,124.0,762.0,15.00374984741211,25.001625061035156,25.00185203552246,26.050628662109375,20.0,0.0,3377.837646484375,1013351.3125
6.0,4.0,8.0,30.16666603088379,22.66666603088379,2.375,147.5,122.83333587646484,770.3333129882812,15.00374984741211,25.001625061035156,25.001806259155273,27.38222885131836,20.0,0.0,3354.73583984375,1006420.75
6.0,4.0,8.0,30.33333396911621,22.33333396911621,2.200000047683716,150.0,121.66666412353516,778.6666870117188,15.00374984741211,25.001625061035156,25.001741409301758,28.62576675415039,20.0,0.0,3505.42041015625,1051626.125
6.0,4.0,8.0,30.5,22.0,2.0250000953674316,152.5,120.5,787.0,15.00374984741211,25.001625061035156,25.001667022705078,29.7852840423584,20.0,0.0,3616.330810546875,1084899.25
6.0,4.0,8.0,30.66666603088379,21.66666603088379,1.850000023841858,155.0,119.33333587646484,795.3333129882812,15.00374984741211,25.001625061035156,25.001590728759766,30.871631622314453,20.0,0.0,3706.032958984375,1111809.875
6.0,4.0,8.0,30.83333396911621,21.33333396911621,1.6749999523162842,157.5,118.16666412353516,803.6666870117188,15.00374984741211,25.001625061035156,25.00151824951172,31.892322540283203,20.0,0.0,3784.466064453125,1135339.875
6.0,4.0,8.0,31.0,21.0,1.5,160.0,117.0,812.0,15.00374984741211,25.001625061035156,25.001466751098633,32.84965515136719,20.0,0.0,3863.49560546875,1159048.75
6.0,4.0,9.0,31.09166717529297,20.75,1.5,162.5,115.83333587646484,820.3333129882812,15.00374984741211,25.001625061035156,25.001333236694336,33.682960510253906,20.0,0.0,4682.66552734375,1404799.75
6.0,4.0,9.0,31.183332443237305,20.5,1.5,165.0,114.66666412353516,828.6666870117188,15.00374984741211,25.001625061035156,25.001262664794922,34.420982360839844,20.0,0.0,4752.501953125,1425750.625
6.0,4.0,9.0,31.274999618530273,20.25,1.5,167.5,113.5,837.0,15.00374984741211,25.001625061035156,25.00120735168457,35.09339141845703,20.0,0.0,4811.02880859375,1443308.75
6.0,4.0,9.0,31.366666793823242,20.0,1.5,170.0,112.33333587646484,845.3333129882812,15.00374984741211,25.001625061035156,25.00115394592285,35.71459197998047,20.0,0.0,4867.6611328125,1460298.25
6.0,4.0,9.0,31.45833396911621,19.75,1.5,172.5,111.16666412353516,853.6666870117188,15.00374984741211,25.001625061035156,25.001102447509766,36.28932571411133,20.0,0.0,4916.09228515625,1474827.75
6.0,4.0,9.0,31.549999237060547,19.5,1.5,175.0,110.0,862.0,15.00374984741211,25.001625061035156,25.001052856445312,36.81959533691406,20.0,0.0,4955.43994140625,1486632.0
6.0,4.0,9.0,31.641666412353516,19.25,1.5,177.5,109.66666412353516,866.0,15.00374984741211,25.001625061035156,25.001007080078125,37.3079948425293,20.0,0.0,4985.21728515625,1495565.125
6.0,4.0,9.0,31.733333587646484,19.0,1.5,180.0,109.33333587646484,870.0,15.00374984741211,25.001625061035156,25.000965118408203,37.757633209228516,20.0,0.0,5010.32275390625,1503096.875
6.0,4.0,9.0,31.825000762939453,18.75,1.5,182.5,109.0,874.0,15.00374984741211,25.001625061035156,25.000926971435547,38.17139434814453,20.0,0.0,5031.73974609375,1509522.0
6.0,4.0,9.0,31.91666603088379,18.5,1.5,185.0,108.66666412353516,878.0,15.00374984741211,25.001625061035156,25.000890731811523,38.55172348022461,20.0,0.0,5050.5517578125,1515165.5
6.0,4.0,9.0,32.00833511352539,18.25,1.5,187.5,108.33333587646484,882.0,15.00374984741211,25.001625061035156,25.000856399536133,38.900787353515625,20.0,0.0,5066.013671875,1519804.0
6.0,4.0,9.0,32.099998474121094,18.0,1.5,190.0,108.0,886.0,15.00374984741211,25.001625061035156,25.000823974609375,39.2205810546875,20.0,0.0,5079.38330078125,1523815.0
6.0,4.0,10.0,32.17499923706055,17.83333396911621,1.5,193.3333282470703,107.66666412353516,890.0,15.00374984741211,25.001625061035156,25.00078773498535,39.510005950927734,20.0,0.0,5128.55908203125,1538567.75
6.0,4.0,10.0,32.25,17.66666603088379,1.5,196.6666717529297,107.33333587646484,894.0,15.00374984741211,25.001625061035156,25.000762939453125,39.77385330200195,20.0,0.0,5146.9052734375,1544071.625
6.0,4.0,10.0,32.32500076293945,17.5,1.5,200.0,107.0,898.0,15.00374984741211,25.001625061035156,25.00074005126953,40.01616668701172,20.0,0.0,5161.85009765625,1548555.125
6.0,4.0,10.0,32.400001525878906,17.33333396911621,1.5,203.3333282470703,106.66666412353516,902.0,15.00374984741211,25.001625061035156,25.00071907043457,40.23923110961914,20.0,0.0,5174.21142578125,1552263.375
6.0,4.0,10.0,32.474998474121094,17.16666603088379,1.5,206.6666717529297,106.33333587646484,906.0,15.00374984741211,25.001625061035156,25.00069808959961,40.44440460205078,20.0,0.0,5185.35302734375,1555606.0
6.0,4.0,10.0,32.54999923706055,17.0,1.5,210.0,106.0,910.0,15.00374984741211,25.001625061035156,25.00067901611328,40.63273620605469,20.0,0.0,5196.1904296875,1558857.125
6.0,4.0,10.0,32.625,16.83333396911621,1.5,213.3333282470703,109.25,909.4166870117188,15.00374984741211,25.001625061035156,25.000661849975586,40.80518341064453,20.0,0.0,5211.48876953125,1563446.625
6.0,4.0,10.0,32.70000076293945,16.66666603088379,1.5,216.6666717529297,112.5,908.8333129882812,15.00374984741211,25.001625061035156,25.00064468383789,40.96262741088867,20.0,0.0,5227.81201171875,1568343.5
6.0,4.0,10.0,32.775001525878906,16.5,1.5,220.0,115.75,908.25,15.00374984741211,25.001625061035156,25.000627517700195,41.105812072753906,20.0,0.0,5245.0654296875,1573519.625
6.0,4.0,10.0,32.849998474121094,16.33333396911621,1.5,223.3333282470703,119.0,907.6666870117188,15.00374984741211,25.001625061035156,25.000612258911133,41.23537063598633,20.0,0.0,5263.34814453125,1579004.5
6.0,4.0,10.0,32.92499923706055,16.16666603088379,1.5,226.6666717529297,122.25,907.0833129882812,15.00374984741211,25.001625061035156,25.00059700012207,41.35184860229492,20.0,0.0,5282.794921875,1584838.5
6.0,4.0,10.0,33.0,16.0,1.5,230.0,125.5,906.5,15.00374984741211,25.001625061035156,25.00058364868164,41.45574188232422,20.0,0.0,5303.37255859375,1591011.75
6.0,4.0,11.0,33.16666793823242,15.833333015441895,1.4583333730697632,232.5,128.75,905.9166870117188,15.00374984741211,25.001625061035156,25.000635147094727,41.466373443603516,16.0,0.0,5075.80615234375,1522741.875
6.0,4.0,11.0,33.33333206176758,15.666666984558105,1.4166666269302368,235.0,132.0,905.3333129882812,15.00374984741211,25.001625061035156,25.000646591186523,41.42876052856445,16.0,0.0,5099.4453125,1529833.5
6.0,4.0,11.0,33.5,15.5,1.375,237.5,135.25,904.75,15.00374984741211,25.001625061035156,25.000656127929688,41.38333511352539,16.0,0.0,5126.16748046875,1537850.25
6.0,4.0,11.0,33.66666793823242,15.333333015441895,1.3333333730697632,240.0,138.5,904.1666870117188,15.00374984741211,25.001625061035156,25.000659942626953,41.3430061340332,16.0,0.0,5157.03369140625,1547110.125
6.0,4.0,11.0,33.83333206176758,15.166666984558105,1.2916666269302368,242.5,141.75,903.5833129882812,15.00374984741211,25.001625061035156,25.00065803527832,41.298152923583984,16.0,0.0,5212.181640625,1563654.5
6.0,4.0,11.0,34.0,15.0,1.25,245.0,145.0,903.0,15.00374984741211,25.001625061035156,25.000656127929688,41.22792053222656,16.0,0.0,5318.61474609375,1595584.375
6.0,4.0,11.0,34.16666793823242,14.833333015441895,1.2083333730697632,247.5,154.6666717529297,888.3333129882812,15.00374984741211,25.001625061035156,25.000659942626953,41.13626480102539,16.0,0.0,5382.32177734375,1614696.625
6.0,4.0,11.0,34.33333206176758,14.666666984558105,1.1666666269302368,250.0,164.3333282470703,873.6666870117188,15.00374984741211,25.001625061035156,25.000667572021484,41.02445602416992,16.0,0.0,5472.765625,1641829.625
6.0,4.0,11.0,34.5,14.5,1.125,252.5,174.0,859.0,15.00374984741211,25.001625061035156,25.00067710876465,40.899112701416016,16.0,0.0,5570.97998046875,1671294.0
6.0,4.0,11.0,34.66666793823242,14.333333015441895,1.0833333730697632,255.0,183.6666717529297,844.3333129882812,15.00374984741211,25.001625061035156,25.00068473815918,40.76105499267578,16.0,0.0,5668.0966796875,1700429.0
6.0,4.0,11.0,34.83333206176758,14.166666984558105,1.0416666269302368,257.5,193.3333282470703,829.6666870117188,15.00374984741211,25.001625061035156,25.00069236755371,40.61041259765625,16.0,0.0,5765.71826171875,1729715.5
6.0,4.0,11.0,35.0,14.0,1.0,260.0,203.0,815.0,15.00374984741211,25.001625061035156,25.000701904296875,40.44775390625,16.0,0.0,5866.7109375,1760013.25
6.0,4.0,12.0,35.08333206176758,13.833333015441895,1.2999999523162842,262.5,212.6666717529297,800.3333129882812,15.00374984741211,25.001625061035156,25.00082778930664,40.08831024169922,8.0,0.0,5425.7802734375,1627734.125
6.0,4.0,12.0,35.16666793823242,13.666666984558105,1.600000023841858,265.0,222.3333282470703,785.6666870117188,15.00374984741211,25.001625061035156,25.00086784362793,39.631080627441406,8.0,0.0,5493.77734375,1648133.25
6.0,4.0,12.0,35.25,13.5,1.899999976158142,267.5,232.0,771.0,15.00374984741211,25.001625061035156,25.000905990600586,39.165565490722656,8.0,0.0,5566.0419921875,1669812.625
6.0,4.0,12.0,35.33333206176758,13.333333015441895,2.200000047683716,270.0,241.6666717529297,756.3333129882812,15.00374984741211,25.001625061035156,25.00092887878418,38.71809768676758,8.0,0.0,5648.4384765625,1694531.5
6.0,4.0,12.0,35.41666793823242,13.166666984558105,2.5,272.5,251.3333282470703,741.6666870117188,15.00374984741211,25.001625061035156,25.000944137573242,38.283485412597656,8.0,0.0,5732.9248046875,1719877.375
6.0,4.0,12.0,35.5,13.0,2.799999952316284,275.0,261.0,727.0,15.00374984741211,25.001625061035156,25.00095558166504,37.854190826416016,8.0,0.0,5818.57861328125,1745573.625
6.0,4.0,12.0,35.58333206176758,12.833333015441895,3.0999999046325684,277.5,253.3333282470703,736.9166870117188,15.00374984741211,25.001625061035156,25.00096893310547,37.42757034301758,8.0,0.0,5898.6181640625,1769585.375
6.0,4.0,12.0,35.66666793823242,12.666666984558105,3.4000000953674316,280.0,245.6666717529297,746.8333129882812,15.00374984741211,25.001625061035156,25.0009822845459,37.00450897216797,8.0,0.0,5975.6875,1792706.25
6.0,4.0,12.0,35.75,12.5,3.700000047683716,282.5,238.0,756.75,15.00374984741211,25.001625061035156,25.000993728637695,36.586021423339844,8.0,0.0,6050.8642578125,1815259.25
6.0,4.0,12.0,35.83333206176758,12.333333015441895,4.0,285.0,230.3333282470703,766.6666870117188,15.00374984741211,25.001625061035156,25.001005172729492,36.1736946105957,8.0,0.0,6116.3759765625,1834912.875
6.0,4.0,12.0,35.91666793823242,12.166666984558105,4.300000190734863,287.5,222.6666717529297,776.5833129882812,15.00374984741211,25.001625061035156,25.00101661682129,35.76810073852539,8.0,0.0,6182.171875,1854651.625
6.0,4.0,12.0,36.0,12.0,4.599999904632568,290.0,215.0,786.5,15.00374984741211,25.001625061035156,25.001026153564453,35.369781494140625,8.0,0.0,6235.3095703125,1870592.875
6.0,4.0,13.0,36.08333206176758,11.916666984558105,4.516666889190674,291.6666564941406,207.3333282470703,796.4166870117188,15.00374984741211,25.001625061035156,25.000957489013672,35.17561721801758,16.0,0.0,6817.68798828125,2045306.5
6.0,4.0,13.0,36.16666793823242,11.833333015441895,4.433333396911621,293.3333435058594,199.6666717529297,806.3333129882812,15.00374984741211,25.001625061035156,25.000934600830078,35.077659606933594,16.0,0.0,6896.28857421875,2068886.5
6.0,4.0,13.0,36.25,11.75,4.349999904632568,295.0,192.0,816.25,15.00374984741211,25.001625061035156,25.000911712646484,34.98228454589844,16.0,0.0,6992.27294921875,2097682.0
6.0,4.0,13.0,36.33333206176758,11.666666984558105,4.266666889190674,296.6666564941406,184.3333282470703,826.1666870117188,15.00374984741211,25.001625061035156,25.000905990600586,34.86690902709961,16.0,0.0,7068.515625,2120554.75
6.0,4.0,13.0,36.41666793823242,11.583333015441895,4.183333396911621,298.3333435058594,176.6666717529297,836.0833129882812,15.00374984741211,25.001625061035156,25.00090789794922,34.73988342285156,16.0,0.0,7155.10205078125,2146530.75
6.0,4.0,13.0,36.5,11.5,4.099999904632568,300.0,169.0,846.0,15.00374984741211,25.001625061035156,25.000911712646484,34.623695373535156,16.0,0.0,7072.796875,2121839.0
6.0,4.0,13.0,36.58333206176758,11.416666984558105,4.016666889190674,301.6666564941406,163.75,852.0833129882812,15.00374984741211,25.001625061035156,25.000911712646484,34.52701187133789,16.0,0.0,6991.37841796875,2097413.5
6.0,4.0,13.0,36.66666793823242,11.333333015441895,3.933333396911621,303.3333435058594,158.5,858.1666870117188,15.00374984741211,25.001625061035156,25.00090789794922,34.4493408203125,16.0,0.0,6915.0673828125,2074520.25
6.0,4.0,13.0,36.75,11.25,3.8499999046325684,305.0,153.25,864.25,15.00374984741211,25.001625061035156,25.00090217590332,34.38641357421875,16.0,0.0,6849.0087890625,2054702.625
6.0,4.0,13.0,36.83333206176758,11.166666984558105,3.7666666507720947,306.6666564941406,148.0,870.3333129882812,15.00374984741211,25.001625061035156,25.000898361206055,34.338871002197266,16.0,0.0,6772.755859375,2031826.75
6.0,4.0,13.0,36.91666793823242,11.083333015441895,3.683333396911621,308.3333435058594,142.75,876.4166870117188,15.00374984741211,25.001625061035156,25.000890731811523,34.30764389038086,16.0,0.0,6697.3369140625,2009201.0
6.0,4.0,13.0,37.0,11.0,3.5999999046325684,310.0,137.5,882.5,15.00374984741211,25.001625061035156,25.000883102416992,34.29248809814453,16.0,0.0,6623.60009765625,1987080.0
6.0,4.0,14.0,37.08333206176758,10.833333015441895,3.9000000953674316,310.0,132.25,888.5833129882812,23.195680618286133,29.992382049560547,26.359418869018555,32.23204803466797,20.0,0.0,931.40673828125,271819.75
6.0,4.0,14.0,37.16666793823242,10.666666984558105,4.199999809265137,310.0,127.0,894.6666870117188,23.236072540283203,25.780536651611328,25.78020668029785,33.504268646240234,20.0,0.0,2953.009521484375,1899267.75
